"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri May 02 09:24:16 GMT 2025","Fri May 02 09:24:25 GMT 2025","9117","","com.coherentsolutions.java.restapi.testing.test.CreateUserTest","","com.coherentsolutions.java.restapi.testing.test.CreateUserTest","sendEmptyBody","Get 409 status code when send an empty body in request - API Test","Verifies the status code and response when an empty body is sent"
"failed","Fri May 02 09:30:48 GMT 2025","Fri May 02 09:30:57 GMT 2025","9083","","com.coherentsolutions.java.restapi.testing.test.GetUsersTest","","com.coherentsolutions.java.restapi.testing.test.GetUsersTest","getUsersOlderThanAge","Get Users older than parameter - API Test","Gets created users older than 25 and verifies status code and response"
"failed","Fri May 02 09:30:29 GMT 2025","Fri May 02 09:30:39 GMT 2025","9122","","com.coherentsolutions.java.restapi.testing.test.GetUsersTest","","com.coherentsolutions.java.restapi.testing.test.GetUsersTest","getUsersBySexUpperCaseInParameter","Get Users by Sex - API Test","Gets created users by Sex (upper case) and verifies status code and response"
"failed","Fri May 02 09:24:43 GMT 2025","Fri May 02 09:24:52 GMT 2025","9095","","com.coherentsolutions.java.restapi.testing.test.CreateUserTest","","com.coherentsolutions.java.restapi.testing.test.CreateUserTest","createUserWhenUnavailableZipCode","Get 424 status code by sending unavailable Zip code in request - API Test","Verifies the status code and response when unavailable Zip code is sent"
"failed","Fri May 02 09:34:07 GMT 2025","Fri May 02 09:34:16 GMT 2025","9066","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPutTest","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPutTest","updateUserWhenNameAndSexAreMissed","Try to update a user, when Name and Sex are missed in userNewValues - API Test","Gets 409 status code and verifies initial user is not updated"
"passed","Fri May 02 09:34:26 GMT 2025","Fri May 02 09:34:26 GMT 2025","4","","com.coherentsolutions.java.restapi.testing.test.DataTest","","com.coherentsolutions.java.restapi.testing.test.DataTest","testGet","testGet()",""
"passed","Fri May 02 09:23:48 GMT 2025","Fri May 02 09:23:58 GMT 2025","9090","","com.coherentsolutions.java.restapi.testing.test.ZipCodeTest","","com.coherentsolutions.java.restapi.testing.test.ZipCodeTest","sendEmptyObjectToAddNewZipCode","Try to send an empty object - API Test","Gets 400 status code and verifies response"
"failed","Fri May 02 09:32:00 GMT 2025","Fri May 02 09:32:10 GMT 2025","9074","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPutTest","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPutTest","updateUserWhenChangeUsersOrderInRequestBody","Update User, when userToChange goes first in the request body - API Test","Updates a user and verifies status code and response"
"failed","Fri May 02 09:25:29 GMT 2025","Fri May 02 09:25:38 GMT 2025","9104","","com.coherentsolutions.java.restapi.testing.test.CreateUserTest","","com.coherentsolutions.java.restapi.testing.test.CreateUserTest","sendSexOnly","Get 409 status code when send only Sex inside request - API Test","Verifies the status code and response when only Sex is sent"
"passed","Fri May 02 09:22:51 GMT 2025","Fri May 02 09:23:03 GMT 2025","11891","","com.coherentsolutions.java.restapi.testing.test.ZipCodeTest","","com.coherentsolutions.java.restapi.testing.test.ZipCodeTest","getAvailableZipCodes","Get available Zip codes - API Test","Verifies status code and response"
"failed","Fri May 02 09:33:40 GMT 2025","Fri May 02 09:33:49 GMT 2025","9068","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPutTest","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPutTest","updateUserWhenUnavailableZipCode","Try to update a user, when unavailable Zip code in userNewValues - API Test","Gets 424 status code and verifies initial user is not updated"
"failed","Fri May 02 09:34:53 GMT 2025","Fri May 02 09:35:02 GMT 2025","9095","","com.coherentsolutions.java.restapi.testing.test.DeleteUserTest","","com.coherentsolutions.java.restapi.testing.test.DeleteUserTest","testDeleteUserWithMissingZipCode","Delete User when Zip code is missed in request - API Test","Deletes a user (Zip cod is missed) and verifies status code and response"
"failed","Fri May 02 09:24:07 GMT 2025","Fri May 02 09:24:16 GMT 2025","9114","","com.coherentsolutions.java.restapi.testing.test.CreateUserTest","","com.coherentsolutions.java.restapi.testing.test.CreateUserTest","sendNameOnly","Get 409 status code when send only Name inside request - API Test","Verifies the status code and response when only Name is sent"
"failed","Fri May 02 09:27:36 GMT 2025","Fri May 02 09:27:45 GMT 2025","9083","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","testUploadUserWithoutZipCode","Upload a user with no Zip code - API Test","Uploads a user and verifies status code and response"
"failed","Fri May 02 09:32:46 GMT 2025","Fri May 02 09:32:55 GMT 2025","9065","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPutTest","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPutTest","updateName","Update User's Name, age and zip code are missed in userNewValues - API Test","Updates a user and verifies status code and response"
"failed","Fri May 02 09:36:14 GMT 2025","Fri May 02 09:36:24 GMT 2025","9061","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPatchTest","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPatchTest","updateUserWhenChangeUsersOrderInRequestBody","Update User, when userToChange goes first in the request body - API Test","Updates a user and verifies status code and response"
"failed","Fri May 02 09:24:52 GMT 2025","Fri May 02 09:25:01 GMT 2025","9086","","com.coherentsolutions.java.restapi.testing.test.CreateUserTest","","com.coherentsolutions.java.restapi.testing.test.CreateUserTest","createUserWhenIncorrectZipCode","Get 424 status code by sending incorrect Zip code in request - API Test","Verifies the status code and response when incorrect Zip code is sent"
"failed","Fri May 02 09:35:56 GMT 2025","Fri May 02 09:36:05 GMT 2025","9060","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPatchTest","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPatchTest","updateSex","Update User's Sex, age and zip code are missed in userNewValues - API Test","Updates a user and verifies status code and response"
"failed","Fri May 02 09:37:54 GMT 2025","Fri May 02 09:38:03 GMT 2025","9071","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPatchTest","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPatchTest","updateUserWhenUnavailableZipCode","Try to update a user, when unavailable Zip code in userNewValues - API Test","Gets 424 status code and verifies initial user is not updated"
"passed","Fri May 02 09:30:39 GMT 2025","Fri May 02 09:30:48 GMT 2025","9104","","com.coherentsolutions.java.restapi.testing.test.GetUsersTest","","com.coherentsolutions.java.restapi.testing.test.GetUsersTest","getUsersOlderThanAndYoungerThanAge","Get 409 status code when try to get users by two parameters of Age - API Test","Verifies status code and response"
"passed","Fri May 02 09:29:25 GMT 2025","Fri May 02 09:29:34 GMT 2025","9075","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","testUploadOneUser","Upload a user - API Test","Uploads a user and verifies status code and response"
"failed","Fri May 02 09:26:51 GMT 2025","Fri May 02 09:27:00 GMT 2025","9106","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","testUploadUserWithoutAgeAndZipCode","Upload a user with no Age and Zip code - API Test","Uploads a user and verifies status code and response"
"failed","Fri May 02 09:36:24 GMT 2025","Fri May 02 09:36:33 GMT 2025","9060","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPatchTest","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPatchTest","updateUserWhenUsersToChangeValuesAreNull","Try to update a user, when all values are null in userToChange - API Test","Gets 400 status code and verifies the body"
"failed","Fri May 02 09:28:31 GMT 2025","Fri May 02 09:28:40 GMT 2025","9084","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","testUploadUserWithMissedComaInJson","Try to upload a .json file, when a coma is missed - API Test","Gets 400 status code and verifies response"
"failed","Fri May 02 09:38:30 GMT 2025","Fri May 02 09:38:39 GMT 2025","9057","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPatchTest","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPatchTest","updateNonExistingUser","Try to update a user, when userToChange does not exist - API Test","Gets 400 status code and verifies the body"
