"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri May 02 08:08:35 GMT 2025","Fri May 02 08:08:44 GMT 2025","9062","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPatchTest","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPatchTest","updateUserWhenChangeUsersOrderInRequestBody","Update User, when userToChange goes first in the request body - API Test","Updates a user and verifies status code and response"
"failed","Fri May 02 08:08:17 GMT 2025","Fri May 02 08:08:26 GMT 2025","9059","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPatchTest","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPatchTest","updateSex","Update User's Sex, age and zip code are missed in userNewValues - API Test","Updates a user and verifies status code and response"
"failed","Fri May 02 08:04:30 GMT 2025","Fri May 02 08:04:39 GMT 2025","9074","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPutTest","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPutTest","updateUserWhenUsersToChangeValuesAreNull","Try to update a user, when all values are null in userToChange - API Test","Gets 400 status code and verifies the body"
"failed","Fri May 02 08:05:07 GMT 2025","Fri May 02 08:05:16 GMT 2025","9068","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPutTest","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPutTest","updateName","Update User's Name, age and zip code are missed in userNewValues - API Test","Updates a user and verifies status code and response"
"failed","Fri May 02 08:06:10 GMT 2025","Fri May 02 08:06:19 GMT 2025","9066","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPutTest","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPutTest","updateUserWhenSexIsMissed","Try to update a user, when Sex is missed in userNewValues - API Test","Gets 409 status code and verifies initial user is not updated"
"failed","Fri May 02 08:08:26 GMT 2025","Fri May 02 08:08:35 GMT 2025","9063","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPatchTest","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPatchTest","updateZipCode","Update User's Sex, age is missed in userNewValues - API Test","Updates a user and verifies status code and response"
"failed","Fri May 02 08:03:45 GMT 2025","Fri May 02 08:03:54 GMT 2025","9071","","com.coherentsolutions.java.restapi.testing.test.GetUsersTest","","com.coherentsolutions.java.restapi.testing.test.GetUsersTest","getUsers","Get Users - API Test","Gets created users and verifies status code and response"
"failed","Fri May 02 08:05:34 GMT 2025","Fri May 02 08:05:43 GMT 2025","9065","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPutTest","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPutTest","updateUserWhenUserToChangeIsNull","Try to update a user, when userToChange is null - API Test","Gets 400 status code and verifies the body"
"failed","Fri May 02 08:10:06 GMT 2025","Fri May 02 08:10:15 GMT 2025","9060","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPatchTest","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPatchTest","updateUserWhenChangeTheFieldsOrderInNewValues","Update User, when changed fields order of userNewValues - API Test","Updates a user and verifies status code and response"
"failed","Fri May 02 08:10:33 GMT 2025","Fri May 02 08:10:42 GMT 2025","9070","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPatchTest","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPatchTest","updateUserAllValues","Update User's all values - API Test","Updates a user and verifies status code and response"
"failed","Fri May 02 08:05:52 GMT 2025","Fri May 02 08:06:01 GMT 2025","9059","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPutTest","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPutTest","updateUserWhenChangeTheFieldsOrderInNewValues","Update User, when changed fields order of userNewValues - API Test","Updates a user and verifies status code and response"
"failed","Fri May 02 08:06:01 GMT 2025","Fri May 02 08:06:10 GMT 2025","9073","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPutTest","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPutTest","updateUserWhenUnavailableZipCode","Try to update a user, when unavailable Zip code in userNewValues - API Test","Gets 424 status code and verifies initial user is not updated"
"failed","Fri May 02 08:08:54 GMT 2025","Fri May 02 08:09:03 GMT 2025","9074","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPatchTest","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPatchTest","updateUserWhenIncorrectZipCode","Try to update a user, when incorrect Zip code in userNewValues - API Test","Gets 424 status code and verifies initial user is not updated"
"failed","Fri May 02 08:06:28 GMT 2025","Fri May 02 08:06:37 GMT 2025","9073","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPutTest","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPutTest","updateUserWhenNameAndSexAreMissed","Try to update a user, when Name and Sex are missed in userNewValues - API Test","Gets 409 status code and verifies initial user is not updated"
"failed","Fri May 02 07:58:26 GMT 2025","Fri May 02 07:58:35 GMT 2025","9106","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","testUploadTwoUsersWithIncorrectZipCode","Try to upload two users, when Zip code is incorrect for one user - API Test","Gets 424 status code and verifies response"
"failed","Fri May 02 08:10:51 GMT 2025","Fri May 02 08:11:00 GMT 2025","9058","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPatchTest","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPatchTest","updateNonExistingUser","Try to update a user, when userToChange does not exist - API Test","Gets 400 status code and verifies the body"
"failed","Fri May 02 08:01:37 GMT 2025","Fri May 02 08:01:46 GMT 2025","9084","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","testUploadTwoUsersWhereOneWithoutSex","Try to upload two users, when one is with no Sex - API Test","Gets 409 status code and verifies response"
"failed","Fri May 02 07:57:13 GMT 2025","Fri May 02 07:57:22 GMT 2025","9101","","com.coherentsolutions.java.restapi.testing.test.CreateUserTest","","com.coherentsolutions.java.restapi.testing.test.CreateUserTest","createUserWhenIncorrectZipCode","Get 424 status code by sending incorrect Zip code in request - API Test","Verifies the status code and response when incorrect Zip code is sent"
"passed","Fri May 02 07:59:39 GMT 2025","Fri May 02 07:59:48 GMT 2025","9109","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","testUploadSeveralUsers","Upload several users - API Test","Uploads several users and verifies status code and response"
"failed","Fri May 02 08:02:32 GMT 2025","Fri May 02 08:02:41 GMT 2025","9098","","com.coherentsolutions.java.restapi.testing.test.GetUsersTest","","com.coherentsolutions.java.restapi.testing.test.GetUsersTest","getUsersYoungerThanAge","Get Users younger than parameter - API Test","Gets created users younger than 71 and verifies status code and response"
"failed","Fri May 02 08:07:14 GMT 2025","Fri May 02 08:07:23 GMT 2025","9085","","com.coherentsolutions.java.restapi.testing.test.DeleteUserTest","","com.coherentsolutions.java.restapi.testing.test.DeleteUserTest","testDeleteUserWithMissingZipCode","Delete User when Zip code is missed in request - API Test","Deletes a user (Zip cod is missed) and verifies status code and response"
"failed","Fri May 02 08:02:23 GMT 2025","Fri May 02 08:02:32 GMT 2025","9114","","com.coherentsolutions.java.restapi.testing.test.GetUsersTest","","com.coherentsolutions.java.restapi.testing.test.GetUsersTest","filterUsersByAgeAndSex","Get Users by Age and Sex - API Test","Gets created users by Age and Sex, verifies status code and response"
"failed","Fri May 02 08:06:46 GMT 2025","Fri May 02 08:06:56 GMT 2025","9086","","com.coherentsolutions.java.restapi.testing.test.DeleteUserTest","","com.coherentsolutions.java.restapi.testing.test.DeleteUserTest","testDeleteUserWithOnlyRequiredFields","Delete User when only required fields are provided in the request - API Test","Deletes a user (only required fields are sent) and verifies status code and response"
"failed","Fri May 02 07:59:30 GMT 2025","Fri May 02 07:59:39 GMT 2025","9090","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","testUploadOneUserWithoutName","Try to upload a user with no Name - API Test","Gets 409 status code and verifies response"
