"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri May 02 21:45:35 GMT 2025","Fri May 02 21:45:44 GMT 2025","9052","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPatchTest","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPatchTest","updateNonExistingUser","Try to update a user, when userToChange does not exist - API Test","Gets 400 status code and verifies the body"
"passed","Fri May 02 21:29:56 GMT 2025","Fri May 02 21:30:07 GMT 2025","11596","","com.coherentsolutions.java.restapi.testing.test.ZipCodeTest","","com.coherentsolutions.java.restapi.testing.test.ZipCodeTest","getAvailableZipCodes","Get available Zip codes - API Test","Verifies status code and response"
"failed","Fri May 02 21:41:48 GMT 2025","Fri May 02 21:41:57 GMT 2025","9058","","com.coherentsolutions.java.restapi.testing.test.DeleteUserTest","","com.coherentsolutions.java.restapi.testing.test.DeleteUserTest","testDeleteUserWithEmptyBodyRequest","Get 409 status code when try to delete user, provided empty body request - API Test","Verifies the status code and response when sends DELETE request with an empty body"
"failed","Fri May 02 21:31:48 GMT 2025","Fri May 02 21:31:57 GMT 2025","9105","","com.coherentsolutions.java.restapi.testing.test.CreateUserTest","","com.coherentsolutions.java.restapi.testing.test.CreateUserTest","createUserWhenUnavailableZipCode","Get 424 status code by sending unavailable Zip code in request - API Test","Verifies the status code and response when unavailable Zip code is sent"
"failed","Fri May 02 21:32:06 GMT 2025","Fri May 02 21:32:15 GMT 2025","9098","","com.coherentsolutions.java.restapi.testing.test.CreateUserTest","","com.coherentsolutions.java.restapi.testing.test.CreateUserTest","createUserWhenSendOnlyRequiredFields","Create User by sending only required fields in request - API Test","Creates a user and verifies the user is created when only required fields were sent"
"failed","Fri May 02 21:41:57 GMT 2025","Fri May 02 21:42:06 GMT 2025","9100","","com.coherentsolutions.java.restapi.testing.test.DeleteUserTest","","com.coherentsolutions.java.restapi.testing.test.DeleteUserTest","testDeleteUserWithMissingZipCode","Delete User when Zip code is missed in request - API Test","Deletes a user (Zip cod is missed) and verifies status code and response"
"failed","Fri May 02 21:40:27 GMT 2025","Fri May 02 21:40:36 GMT 2025","9062","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPutTest","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPutTest","updateUserWhenUserNewValuesAreNull","Try to update a user, when all values are null in userNewValues - API Test","Gets 400 status code and verifies the body"
"failed","Fri May 02 21:35:26 GMT 2025","Fri May 02 21:35:35 GMT 2025","9083","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","testUploadTwoUsersWithUnavailableZipCode","Try to upload two users, when Zip code is unavailable for one user - API Test","Gets 424 status code and verifies response"
"failed","Fri May 02 21:32:15 GMT 2025","Fri May 02 21:32:24 GMT 2025","9129","","com.coherentsolutions.java.restapi.testing.test.CreateUserTest","","com.coherentsolutions.java.restapi.testing.test.CreateUserTest","createUsersWithEqualCredentials","Get 400 status code by trying to create a user with the same credentials - API Test","Verifies the status code and response when trying to create a user with the same credentials"
"failed","Fri May 02 21:43:10 GMT 2025","Fri May 02 21:43:19 GMT 2025","9065","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPatchTest","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPatchTest","updateZipCode","Update User's Sex, age is missed in userNewValues - API Test","Updates a user and verifies status code and response"
"passed","Fri May 02 21:30:35 GMT 2025","Fri May 02 21:30:44 GMT 2025","9215","","com.coherentsolutions.java.restapi.testing.test.ZipCodeTest","","com.coherentsolutions.java.restapi.testing.test.ZipCodeTest","addDuplicatedAlreadyUsedZipCodes","Add duplicated already used Zip codes - API Test","Verifies status code and response"
"failed","Fri May 02 21:31:11 GMT 2025","Fri May 02 21:31:20 GMT 2025","9127","","com.coherentsolutions.java.restapi.testing.test.CreateUserTest","","com.coherentsolutions.java.restapi.testing.test.CreateUserTest","sendNameOnly","Get 409 status code when send only Name inside request - API Test","Verifies the status code and response when only Name is sent"
"failed","Fri May 02 21:41:03 GMT 2025","Fri May 02 21:41:12 GMT 2025","9067","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPutTest","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPutTest","updateUserAllValues","Update User's all values - API Test","Updates a user and verifies status code and response"
"failed","Fri May 02 21:38:29 GMT 2025","Fri May 02 21:38:38 GMT 2025","9069","","com.coherentsolutions.java.restapi.testing.test.GetUsersTest","","com.coherentsolutions.java.restapi.testing.test.GetUsersTest","getUsers","Get Users - API Test","Gets created users and verifies status code and response"
"passed","Fri May 02 21:37:43 GMT 2025","Fri May 02 21:37:52 GMT 2025","9091","","com.coherentsolutions.java.restapi.testing.test.GetUsersTest","","com.coherentsolutions.java.restapi.testing.test.GetUsersTest","getUsersOlderThanAndYoungerThanAge","Get 409 status code when try to get users by two parameters of Age - API Test","Verifies status code and response"
"failed","Fri May 02 21:39:23 GMT 2025","Fri May 02 21:39:32 GMT 2025","9072","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPutTest","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPutTest","updateUserWhenIncorrectZipCode","Try to update a user, when incorrect Zip code in userNewValues - API Test","Gets 424 status code and verifies initial user is not updated"
"failed","Fri May 02 21:42:43 GMT 2025","Fri May 02 21:42:52 GMT 2025","9061","","com.coherentsolutions.java.restapi.testing.test.DeleteUserTest","","com.coherentsolutions.java.restapi.testing.test.DeleteUserTest","testDeleteUserWithMissingNameAndSex","Get 409 status code when try to delete user, Name and Sex are missed in request - API Test","Verifies the status code and response when sends DELETE request with no Name and Sex"
"failed","Fri May 02 21:39:50 GMT 2025","Fri May 02 21:39:59 GMT 2025","9069","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPutTest","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPutTest","updateName","Update User's Name, age and zip code are missed in userNewValues - API Test","Updates a user and verifies status code and response"
"passed","Fri May 02 21:34:50 GMT 2025","Fri May 02 21:34:59 GMT 2025","9058","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","testUploadUserNoUsersCreatedPreviously","Upload a user, when no user is created before uploading - API Test","Uploads a user and verifies status code and response"
"failed","Fri May 02 21:42:34 GMT 2025","Fri May 02 21:42:43 GMT 2025","9071","","com.coherentsolutions.java.restapi.testing.test.DeleteUserTest","","com.coherentsolutions.java.restapi.testing.test.DeleteUserTest","testDeleteUserWithMissingName","Get 409 status code when try to delete user, Name is missed in request - API Test","Verifies the status code and response when sends DELETE request with no Name"
"failed","Fri May 02 21:42:25 GMT 2025","Fri May 02 21:42:34 GMT 2025","9092","","com.coherentsolutions.java.restapi.testing.test.DeleteUserTest","","com.coherentsolutions.java.restapi.testing.test.DeleteUserTest","testDeleteUser","Delete User - API Test","Deletes a specified user and verifies status code and response"
"passed","Fri May 02 21:34:05 GMT 2025","Fri May 02 21:34:14 GMT 2025","9075","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","testUploadOneUserWrittenInOneRowInsideJsonFile","Upload a user, when the code is in one row - API Test","Uploads a user and verifies status code and response"
"passed","Fri May 02 21:30:53 GMT 2025","Fri May 02 21:31:02 GMT 2025","9078","","com.coherentsolutions.java.restapi.testing.test.ZipCodeTest","","com.coherentsolutions.java.restapi.testing.test.ZipCodeTest","sendEmptyObjectToAddNewZipCode","Try to send an empty object - API Test","Gets 400 status code and verifies response"
"passed","Fri May 02 21:41:30 GMT 2025","Fri May 02 21:41:30 GMT 2025","0","","com.coherentsolutions.java.restapi.testing.test.DataTest","","com.coherentsolutions.java.restapi.testing.test.DataTest","testGetZipCodesURL","testGetZipCodesURL()",""
"passed","Fri May 02 21:38:10 GMT 2025","Fri May 02 21:38:19 GMT 2025","9107","","com.coherentsolutions.java.restapi.testing.test.GetUsersTest","","com.coherentsolutions.java.restapi.testing.test.GetUsersTest","getUsersBySexIncorrectParameterValue","Get 400 status code when try to get users by sex=male - API Test","Verifies status code and response when try to get users by sex=male"
